OrderYear,OrderMonth,City,CustomerID,CustomerName,Discount,记录数,OrderDate,OrderID,PostalCode,ProductCategory,ProductName,ProductSubCategory,Profit,Region,Sales,ShipDate,ShipMode,ShippingCost,State,UnitPrice
2012,3,Seattle,2878,Susan Carroll Berman,0.05,1,2012/3/31,32454,98107,Office Supplies,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Binders and Binder Accessories,-29.5895,West,90.88,2012/4/1,Regular Air,5.48,Washington,6.81
2010,4,Seattle,117,Linda Weiss,0.09,1,2010/4/4,13959,98103,Office Supplies,EcoTones? Memo Sheets,Paper,16.79,West,77.61,2010/4/6,Express Air,1.3,Washington,4
2012,5,Seattle,640,Neal Wolfe,0.04,1,2012/5/3,41539,98119,Office Supplies,Sanford Pocket Accent? Highlighters,Pens & Art Supplies,-8.44,West,66.26,2012/5/5,Express Air,1.29,Washington,1.6
2012,4,Seattle,2645,Ronnie Dodson,0.05,1,2012/4/25,2947,98103,Office Supplies,Xerox 1930,Paper,-29.06,West,64.17,2012/4/27,Regular Air,6.81,Washington,6.48
2010,12,Seattle,494,Jimmy Alston Holder,0.02,1,2010/12/20,88908,98115,Office Supplies,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Paper,-31.755,West,59.95,2010/12/22,Regular Air,9.86,Washington,9.06
2010,8,Seattle,494,Jimmy Alston Holder,0.01,1,2010/8/10,88907,98115,Office Supplies,Xerox 1897,Paper,-35.9164,West,52.93,2010/8/11,Regular Air,6.07,Washington,4.98
2012,4,Seattle,2645,Ronnie Dodson,0,1,2012/4/22,24486,98103,Office Supplies,Newell 310,Pens & Art Supplies,-0.06,West,30.93,2012/4/23,Regular Air,0.7,Washington,1.76
2011,8,Seattle,698,Nelson Hensley,0.1,1,2011/8/30,30372,98105,Furniture,Aluminum Document Frame,Office Furnishings,-7.39,West,28.8,2011/9/1,Regular Air,2.85,Washington,12.22
2012,4,Seattle,2645,Ronnie Dodson,0.03,1,2012/4/22,24486,98103,Technology,"Imation Neon Mac Format Diskettes, 10/Pack",Computer Peripherals,-31.62,West,28.11,2012/4/23,Regular Air,2.83,Washington,8.12
2012,3,Seattle,698,Nelson Hensley,0.04,1,2012/3/28,34048,98105,Furniture,"Executive Impressions 14"" Contract Wall Clock",Office Furnishings,-10.74,West,26.68,2012/3/30,Regular Air,3.63,Washington,22.23
2013,4,Seattle,117,Linda Weiss,0.07,1,2013/4/9,58914,98103,Office Supplies,Newell 326,Pens & Art Supplies,-3.36,West,18.7,2013/4/16,Regular Air,0.7,Washington,1.76
2010,5,Seattle,494,Jimmy Alston Holder,0.08,1,2010/5/15,88905,98115,Office Supplies,Newell 343,Pens & Art Supplies,-2.12,West,17.4,2010/5/17,Regular Air,0.96,Washington,2.94
2013,3,Seattle,698,Nelson Hensley,0.01,1,2013/3/27,32869,98105,Office Supplies,Sanford Liquid Accent Highlighters,Pens & Art Supplies,-7.51,West,15.26,2013/3/28,Regular Air,1.5,Washington,6.68
2013,7,Seattle,2645,Ronnie Dodson,0.02,1,2013/7/9,2209,98103,Office Supplies,Wirebound Voice Message Log Book,Paper,-1.82,West,5.68,2013/7/10,Regular Air,0.88,Washington,4.76
2010,10,Washington,1733,Nina Horne Kelly,0.02,1,2010/10/4,3841,20012,Office Supplies,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Binders and Binder Accessories,9228.2256,East,45737.33,2010/10/6,Regular Air,19.99,District of Columbia,1270.99
2013,1,Washington,2867,Dana Teague,0.03,1,2013/1/8,7203,20016,Office Supplies,GBC DocuBind TL300 Electric Binding System,Binders and Binder Accessories,3718.5392,East,24362.25,2013/1/10,Regular Air,19.99,District of Columbia,896.99
2012,10,Washington,2867,Dana Teague,0,1,2012/10/31,50726,20016,Furniture,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Chairs & Chairmats,2025.6,East,18291.95,2012/11/4,Delivery Truck,23.76,District of Columbia,200.98
2013,10,Washington,1733,Nina Horne Kelly,0.05,1,2013/10/4,3841,20012,Technology,StarTAC 8000,Telephones and Communication,1680.228,East,15296.41,2013/10/6,Express Air,8.99,District of Columbia,205.99
2011,7,Washington,2867,Dana Teague,0.03,1,2011/7/29,57216,20016,Furniture,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Chairs & Chairmats,-545.82,East,15208.34,2011/7/29,Delivery Truck,57,District of Columbia,280.98
2013,3,Washington,1733,Nina Horne Kelly,0.01,1,2013/3/2,58917,20012,Technology,Sharp AL-1530CS Digital Copier,Copiers and Fax,6279.18,East,14300.26,2013/3/3,Regular Air,24.49,District of Columbia,499.99
2010,2,Washington,3342,Paul Tate,0.03,1,2010/2/13,21572,20006,Furniture,Electrix Halogen Magnifier Lamp,Office Furnishings,2861.01,East,8549.04,2010/2/15,Regular Air,11.54,District of Columbia,194.3
2011,9,Washington,3342,Paul Tate,0.09,1,2011/9/6,31872,20006,Furniture,Hon Non-Folding Utility Tables,Tables,-265.122,East,8163.19,2011/9/10,Delivery Truck,60,District of Columbia,159.31
2013,3,Washington,1193,Louis Parrish,0.08,1,2013/3/18,9894,20016,Furniture,Hon 4700 Series Mobuis? Mid-Back Task Chairs with Adjustable Arms,Chairs & Chairmats,103.83,East,5403.75,2013/3/20,Delivery Truck,58.92,District of Columbia,355.98
2011,9,Washington,3342,Paul Tate,0.06,1,2011/9/6,31872,20006,Office Supplies,Ames Color-File? Green Diamond Border X-ray Mailers,Envelopes,1409.87,East,5166.41,2011/9/10,Express Air,5.01,District of Columbia,83.98
2010,8,Washington,1193,Louis Parrish,0.05,1,2010/8/25,29350,20016,Office Supplies,Ibico Laser Imprintable Binding System Covers,Binders and Binder Accessories,592.5265,East,4556.63,2010/8/27,Regular Air,16.11,District of Columbia,52.4
2013,11,Washington,894,Gail Rankin Cole,0,1,2013/11/1,32325,20024,Furniture,"Seth Thomas 12"" Clock w/ Goldtone Case",Office Furnishings,189.28,East,3973.43,2013/11/2,Regular Air,7.58,District of Columbia,22.98
2013,4,Washington,1193,Louis Parrish,0.06,1,2013/4/12,45575,20016,Office Supplies,Ames Color-File? Green Diamond Border X-ray Mailers,Envelopes,1982.78,East,3849.17,2013/4/12,Regular Air,5.01,District of Columbia,83.98
2013,7,Washington,894,Gail Rankin Cole,0.08,1,2013/7/28,55813,20024,Furniture,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Office Furnishings,-824.43,East,3738.27,2013/7/28,Regular Air,37.58,District of Columbia,70.71
2011,6,Washington,1193,Louis Parrish,0.05,1,2011/6/8,45413,20016,Office Supplies,GBC VeloBinder Electric Binding Machine,Binders and Binder Accessories,778.6,East,3107.73,2011/6/9,Regular Air,9.07,District of Columbia,120.98
2012,5,Washington,894,Gail Rankin Cole,0,1,2012/5/1,56834,20024,Technology,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Office Machines,202.73,East,3023.48,2012/5/3,Delivery Truck,30.06,District of Columbia,80.97
2010,8,Washington,1193,Louis Parrish,0.05,1,2010/8/25,29350,20016,Office Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Pens & Art Supplies,232.8,East,2948.61,2010/8/26,Express Air,13.89,District of Columbia,36.55
2013,5,Washington,1193,Louis Parrish,0.05,1,2013/5/27,17216,20016,Furniture,Hon 4070 Series Pagoda? Round Back Stacking Chairs,Chairs & Chairmats,-99.16,East,2875.06,2013/5/28,Delivery Truck,58.95,District of Columbia,320.98
2013,5,Washington,2867,Dana Teague,0.07,1,2013/5/8,52673,20016,Technology,2180,Telephones and Communication,-4.675,East,2629.37,2013/5/9,Regular Air,8.99,District of Columbia,175.99
2010,12,Washington,1193,Louis Parrish,0.09,1,2010/12/28,11206,20016,Technology,Zoom V.92 USB External Faxmodem,Computer Peripherals,-17.03,East,2373.32,2010/12/30,Regular Air,19.99,District of Columbia,49.99
2013,5,Washington,3342,Paul Tate,0.1,1,2013/5/5,9409,20006,Technology,Adesso Programmable 142-Key Keyboard,Computer Peripherals,-390.77,East,2283.55,2013/5/7,Regular Air,4,District of Columbia,152.48
2013,12,Washington,894,Gail Rankin Cole,0.06,1,2013/12/20,10624,20024,Technology,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Computer Peripherals,23.97,East,2164.86,2013/12/22,Regular Air,3.61,District of Columbia,47.98
2010,10,Washington,1733,Nina Horne Kelly,0.02,1,2010/10/4,3841,20012,Office Supplies,Euro Pro Shark Stick Mini Vacuum,Appliances,-662.52,East,2119.54,2010/10/6,Regular Air,49,District of Columbia,60.98
2012,3,Washington,1193,Louis Parrish,0.06,1,2012/3/20,9062,20016,Furniture,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Office Furnishings,1193.19,East,2017.57,2012/3/23,Regular Air,8.99,District of Columbia,99.23
2013,8,Washington,3342,Paul Tate,0.04,1,2013/8/30,26981,20006,Office Supplies,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Storage & Organization,30.17,East,1541.06,2013/8/31,Regular Air,6.25,District of Columbia,16.91
2011,6,Washington,3342,Paul Tate,0,1,2011/6/17,16806,20006,Technology,iDENi80s,Telephones and Communication,-201.047,East,1539.96,2011/6/19,Regular Air,19.99,District of Columbia,65.99
2013,8,Washington,3342,Paul Tate,0.08,1,2013/8/30,26981,20006,Technology,Accessory32,Telephones and Communication,142.983,East,1206.69,2013/8/30,Regular Air,1.25,District of Columbia,55.99
2013,6,Washington,1193,Louis Parrish,0.02,1,2013/6/15,22115,20016,Technology,Panasonic KX-P1150 Dot Matrix Printer,Office Machines,-283.9419,East,1203.1,2013/6/15,Delivery Truck,17.85,District of Columbia,145.45
2013,12,Washington,894,Gail Rankin Cole,0.05,1,2013/12/25,19394,20024,Technology,StarTAC 6500,Telephones and Communication,-452.386,East,1078.41,2013/12/28,Regular Air,8.8,District of Columbia,125.99
2012,1,Washington,894,Gail Rankin Cole,0.05,1,2012/1/9,14693,20024,Office Supplies,"Tennsco Lockers, Sand",Storage & Organization,-2157.6,East,959.38,2012/1/11,Delivery Truck,45,District of Columbia,20.98
2012,1,Washington,3342,Paul Tate,0.01,1,2012/1/7,50945,20006,Technology,Accessory13,Telephones and Communication,76.9176,East,926.74,2012/1/9,Regular Air,1.25,District of Columbia,35.99
2011,3,Washington,1193,Louis Parrish,0.1,1,2011/3/22,53060,20016,Technology,"Fellowes Basic 104-Key Keyboard, Platinum",Computer Peripherals,-71.55,East,739.07,2011/3/24,Regular Air,5.99,District of Columbia,20.95
2010,6,Washington,1193,Louis Parrish,0.03,1,2010/6/17,5984,20016,Furniture,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Office Furnishings,14.48,East,696.96,2010/6/22,Regular Air,5.16,District of Columbia,10.64
2013,6,Washington,1193,Louis Parrish,0.06,1,2013/6/17,5984,20016,Office Supplies,Belkin 6 Outlet Metallic Surge Strip,Appliances,-31.39,East,597.26,2013/6/22,Regular Air,4.5,District of Columbia,10.89
2013,12,Washington,894,Gail Rankin Cole,0.05,1,2013/12/25,19394,20024,Technology,Accessory21,Telephones and Communication,75.213,East,558.65,2013/12/26,Regular Air,0.99,District of Columbia,20.99
2010,11,Washington,1193,Louis Parrish,0.03,1,2010/11/1,38852,20016,Office Supplies,Avery Hanging File Binders,Binders and Binder Accessories,38.08,East,517.85,2010/11/3,Regular Air,1.49,District of Columbia,5.98
2010,12,Washington,1733,Nina Horne Kelly,0.02,1,2010/12/28,59937,20012,Office Supplies,Xerox 197,Paper,-32.28,East,438.25,2010/12/29,Regular Air,17.08,District of Columbia,30.98
2010,12,Washington,1193,Louis Parrish,0.03,1,2010/12/28,11206,20016,Office Supplies,Lock-Up Easel 'Spel-Binder',Binders and Binder Accessories,39.627,East,325.73,2011/1/1,Regular Air,1.49,District of Columbia,28.53
2012,5,Washington,894,Gail Rankin Cole,0.09,1,2012/5/1,56834,20024,Office Supplies,Xerox 214,Paper,-118.55,East,323.85,2012/5/2,Regular Air,7.03,District of Columbia,6.48
2012,1,Washington,894,Gail Rankin Cole,0.02,1,2012/1/9,14693,20024,Office Supplies,Xerox 221,Paper,-140.032,East,303.42,2012/1/11,Regular Air,6.41,District of Columbia,6.48
2013,8,Washington,1193,Louis Parrish,0.1,1,2013/8/25,29350,20016,Office Supplies,Eldon? Gobal File Keepers,Storage & Organization,-47.88,East,300.66,2013/8/28,Regular Air,4.53,District of Columbia,15.14
2011,9,Washington,1733,Nina Horne Kelly,0.08,1,2011/9/19,8000,20012,Office Supplies,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Binders and Binder Accessories,-26.8065,East,268.65,2011/9/21,Regular Air,8.4,District of Columbia,15.01
2013,6,Washington,3342,Paul Tate,0.1,1,2013/6/17,16806,20006,Technology,"Fellowes Mobile Numeric Keypad, Graphite",Computer Peripherals,-132.15,East,251.06,2013/6/18,Regular Air,4,District of Columbia,43.22
2010,4,Washington,2867,Dana Teague,0.01,1,2010/4/17,11013,20016,Technology,M70,Telephones and Communication,-582.648,East,226.88,2010/4/18,Regular Air,8.99,District of Columbia,125.99
2011,1,Washington,1193,Louis Parrish,0.02,1,2011/1/12,38369,20016,Furniture,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Tables,21.83922,East,224.74,2011/1/13,Regular Air,69,District of Columbia,71.37
2013,5,Washington,2867,Dana Teague,0.08,1,2013/5/25,9476,20016,Office Supplies,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Binders and Binder Accessories,-66.585,East,214.55,2013/5/27,Express Air,13.18,District of Columbia,15.99
2010,1,Washington,894,Gail Rankin Cole,0.01,1,2010/1/10,14596,20024,Furniture,Document Clip Frames,Office Furnishings,29.332,East,199.12,2010/1/12,Regular Air,0.96,District of Columbia,8.34
2013,6,Washington,1193,Louis Parrish,0.04,1,2013/6/8,45413,20016,Office Supplies,"Wilson Jones 1"" Hanging DublLock? Ring Binders",Binders and Binder Accessories,2.3205,East,197.91,2013/6/8,Regular Air,2.99,District of Columbia,5.28
2012,10,Washington,2867,Dana Teague,0.07,1,2012/10/31,50726,20016,Office Supplies,Avery 491,Labels,28.808,East,193.05,2012/10/31,Express Air,0.99,District of Columbia,4.13
2011,6,Washington,2434,Phyllis Vincent,0.04,1,2011/6/14,33478,20004,Office Supplies,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Paper,5.85,East,191.85,2011/6/16,Express Air,3.04,District of Columbia,5.88
2011,8,Washington,894,Gail Rankin Cole,0.05,1,2011/8/18,50246,20024,Office Supplies,Xerox 210,Paper,-47.67,East,182.21,2011/8/19,Express Air,7.37,District of Columbia,6.48
2011,1,Washington,1193,Louis Parrish,0.02,1,2011/1/10,57318,20016,Office Supplies,Avery 508,Labels,29.656,East,158.79,2011/1/12,Regular Air,0.5,District of Columbia,4.91
2010,6,Washington,1193,Louis Parrish,0.03,1,2010/6/17,5984,20016,Furniture,Staples Plastic Wall Frames,Office Furnishings,22.25,East,149.41,2010/6/19,Regular Air,4.95,District of Columbia,7.96
2012,3,Washington,1193,Louis Parrish,0.06,1,2012/3/20,9062,20016,Office Supplies,Staples Vinyl Coated Paper Clips,Rubber Bands,30.61,East,134.1,2012/3/21,Regular Air,0.99,District of Columbia,3.93
2011,7,Washington,2867,Dana Teague,0.03,1,2011/7/29,57216,20016,Office Supplies,"Sanford Uni-Blazer? View Highlighters, Chisel Tip, Yellow",Pens & Art Supplies,4.48,East,132.65,2011/7/31,Regular Air,1.2,District of Columbia,2.2
2011,6,Washington,1193,Louis Parrish,0.03,1,2011/6/8,45413,20016,Office Supplies,Acco 3-Hole Punch,Binders and Binder Accessories,-73.5655,East,128.61,2011/6/9,Regular Air,6.21,District of Columbia,4.38
2013,5,Washington,1193,Louis Parrish,0.06,1,2013/5/5,3621,20016,Office Supplies,Staples Brown Kraft Recycled Clasp Envelopes,Envelopes,-28.83,East,107.83,2013/5/6,Regular Air,5.3,District of Columbia,5.58
2011,1,Washington,1193,Louis Parrish,0.1,1,2011/1/10,57318,20016,Office Supplies,Xerox 1898,Paper,-75.2,East,79.06,2011/1/12,Regular Air,6.92,District of Columbia,6.68
2011,1,Washington,1193,Louis Parrish,0,1,2011/1/15,21574,20016,Technology,Fuji Slim Jewel Case CD-R,Computer Peripherals,-59.52,East,77.55,2011/1/16,Regular Air,1.99,District of Columbia,2.12
2010,1,Washington,894,Gail Rankin Cole,0.06,1,2010/1/10,14596,20024,Office Supplies,Newell 337,Pens & Art Supplies,-86,East,63.14,2010/1/11,Regular Air,3.97,District of Columbia,3.28
2013,3,Washington,1733,Nina Horne Kelly,0.09,1,2013/3/2,58917,20012,Office Supplies,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Pens & Art Supplies,-25.96,East,62.88,2013/3/2,Regular Air,2.87,District of Columbia,21.98
2012,9,Washington,1193,Louis Parrish,0.05,1,2012/9/3,2309,20016,Office Supplies,Durable Pressboard Binders,Binders and Binder Accessories,-1.2995,East,54.02,2012/9/5,Regular Air,1.49,District of Columbia,3.8
2010,2,Washington,894,Gail Rankin Cole,0.02,1,2010/2/2,38529,20024,Office Supplies,OIC Thumb-Tacks,Rubber Bands,-0.49,East,44.85,2010/2/2,Regular Air,0.7,District of Columbia,1.14
2011,3,Washington,1193,Louis Parrish,0.02,1,2011/3/22,53060,20016,Office Supplies,"Black Print Carbonless Snap-Off? Rapid Letter, 8 1/2"" x 7""",Paper,-2.82,East,38.58,2011/3/24,Regular Air,2.15,District of Columbia,9.11
2013,5,Washington,2867,Dana Teague,0.05,1,2013/5/8,52673,20016,Office Supplies,Wilson Jones Impact Binders,Binders and Binder Accessories,-16.5255,East,33.01,2013/5/10,Regular Air,5.74,District of Columbia,5.18
2011,4,Washington,1193,Louis Parrish,0.01,1,2011/4/6,29700,20016,Office Supplies,Avery 481,Labels,5.02,East,30.35,2011/4/7,Regular Air,0.99,District of Columbia,3.08
2011,9,Washington,1733,Nina Horne Kelly,0.04,1,2011/9/19,8000,20012,Office Supplies,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Binders and Binder Accessories,-7.613,East,20.28,2011/9/21,Regular Air,5.24,District of Columbia,4.82
2013,2,Washington,2867,Dana Teague,0.01,1,2013/2/20,6,20016,Office Supplies,Kleencut? Forged Office Shears by Acme United Corporation,"Scissors, Rulers and Trimmers",-4.64,East,6.93,2013/2/21,Regular Air,2.56,District of Columbia,2.08
2012,9,Watertown,351,Juanita Coley Knox,0.09,1,2012/9/9,88689,13601,Furniture,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Tables,-1331.553366,East,10034.23,2012/9/11,Delivery Truck,64.59,New York,550.98
2011,12,Watertown,2305,Pat Kinney,0.04,1,2011/12/21,89870,57201,Technology,Okidata ML184 Turbo Dot Matrix Printers,Office Machines,4603.5489,Central,6671.81,2011/12/25,Delivery Truck,26.53,South Dakota,306.14
2010,4,Watertown,2139,Jon Kendall,0.05,1,2010/4/16,86003,53094,Technology,Epson DFX-8500 Dot Matrix Printer,Office Machines,-3971.0628,Central,4845.27,2010/4/17,Delivery Truck,29.7,Wisconsin,2550.14
2012,11,Watertown,351,Juanita Coley Knox,0.07,1,2012/11/17,88690,13601,Office Supplies,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Binders and Binder Accessories,81.6431,East,3581.52,2012/11/19,Regular Air,19.99,New York,1270.99
2013,9,Watertown,2139,Jon Kendall,0.07,1,2013/9/2,86009,53094,Technology,6162m,Telephones and Communication,748.197,Central,1657.17,2013/9/2,Express Air,2.5,Wisconsin,115.99
2010,7,Watertown,351,Juanita Coley Knox,0.04,1,2010/7/2,88686,13601,Furniture,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Office Furnishings,993.8346,East,1440.34,2010/7/4,Regular Air,8.99,New York,99.23
2010,12,Watertown,2305,Pat Kinney,0,1,2010/12/21,89869,57201,Office Supplies,Tyvek? Side-Opening Peel & Seel? Expanding Envelopes,Envelopes,800.2551,Central,1159.79,2010/12/24,Regular Air,19.99,South Dakota,90.48
2011,5,Watertown,1452,Jessica Teague,0.01,1,2011/5/17,86740,06795,Office Supplies,"Tenex Personal Project File with Scoop Front Design, Black",Storage & Organization,10.18,East,175.07,2011/5/18,Regular Air,4.51,Connecticut,13.48
2012,12,Watertown,351,Juanita Coley Knox,0.02,1,2012/12/10,88691,13601,Office Supplies,Xerox 1983,Paper,-30.415,East,96.58,2012/12/11,Regular Air,5.46,New York,5.98
2011,4,Watertown,2139,Jon Kendall,0.1,1,2011/4/18,86004,53094,Office Supplies,Xerox 197,Paper,-41.26,Central,94.63,2011/4/18,Regular Air,17.08,Wisconsin,30.98
2012,6,Watertown,2139,Jon Kendall,0.08,1,2012/6/19,86006,53094,Office Supplies,Xerox 1904,Paper,-61.504,Central,88.38,2012/6/21,Regular Air,5.86,Wisconsin,6.48
2013,7,Watertown,2139,Jon Kendall,0,1,2013/7/15,86008,53094,Office Supplies,Xerox 1894,Paper,-57.42864,Central,77.05,2013/7/17,Regular Air,6.22,Wisconsin,6.48
2012,11,Watertown,351,Juanita Coley Knox,0.07,1,2012/11/17,88690,13601,Office Supplies,Self-Adhesive Address Labels for Typewriters by Universal,Labels,52.6332,East,76.28,2012/11/17,Regular Air,0.49,New York,7.31
2013,5,Watertown,2221,Jacob Dale,0.03,1,2013/5/22,91037,53094,Office Supplies,"Avery Flip-Chart Easel Binder, Black",Binders and Binder Accessories,-40.25,Central,74.07,2013/5/24,Regular Air,15.1,Wisconsin,22.38
2012,4,Watertown,351,Juanita Coley Knox,0.05,1,2012/4/5,88687,13601,Office Supplies,"Peel & Seel? Recycled Catalog Envelopes, Brown",Envelopes,10.8,East,67.5,2012/4/7,Regular Air,5.72,New York,11.58
2010,6,Watertown,351,Juanita Coley Knox,0,1,2010/6/9,88685,13601,Office Supplies,Acme? Elite Stainless Steel Scissors,"Scissors, Rulers and Trimmers",10.5,East,55.54,2010/6/11,Express Air,2.64,New York,8.34
2013,5,Watertown,2221,Jacob Dale,0.02,1,2013/5/22,91037,53094,Office Supplies,Storex Dura Pro? Binders,Binders and Binder Accessories,-37.8005,Central,15.96,2013/5/27,Regular Air,9.92,Wisconsin,5.94
